Using GPU: 0...
X_train.shape=(2383, 2, 64), y_train.shape=(2383,);
X_test.shape=(596, 2, 64), y_test.shape=(596,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9832497860374129
model.bilstm.embedding.weight
model.bilstm.bilstm.weight_ih_l0
model.bilstm.bilstm.weight_hh_l0
model.bilstm.bilstm.bias_ih_l0
model.bilstm.bilstm.bias_hh_l0
model.bilstm.bilstm.weight_ih_l0_reverse
model.bilstm.bilstm.weight_hh_l0_reverse
model.bilstm.bilstm.bias_ih_l0_reverse
model.bilstm.bilstm.bias_hh_l0_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.468750, cost=0.694181, test acc=0.615772, cost=0.662374, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 2 training acc=0.718750, cost=0.580000, test acc=0.615772, cost=0.710608, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 3 training acc=0.437500, cost=0.890796, test acc=0.615772, cost=0.681882, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 4 training acc=0.843750, cost=0.467643, test acc=0.615772, cost=0.694826, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 5 training acc=0.718750, cost=0.575203, test acc=0.615772, cost=0.694238, disagree_f1=0.762201, agree_f1=0.000000, average_f1=0.381101
BATCH 6 training acc=0.562500, cost=0.698583, test acc=0.617450, cost=0.665207, disagree_f1=0.762994, agree_f1=0.008696, average_f1=0.385845
BATCH 7 training acc=0.656250, cost=0.618070, test acc=0.651007, cost=0.637737, disagree_f1=0.769401, agree_f1=0.282759, average_f1=0.526080
BATCH 8 training acc=0.718750, cost=0.554499, test acc=0.664430, cost=0.631936, disagree_f1=0.767981, agree_f1=0.393939, average_f1=0.580960
BATCH 9 training acc=0.625000, cost=0.708523, test acc=0.649329, cost=0.627010, disagree_f1=0.752663, agree_f1=0.397695, average_f1=0.575179
BATCH 10 training acc=0.562500, cost=0.715505, test acc=0.656040, cost=0.628012, disagree_f1=0.745342, agree_f1=0.470284, average_f1=0.607813
BATCH 11 training acc=0.500000, cost=0.769698, test acc=0.654362, cost=0.640018, disagree_f1=0.729659, agree_f1=0.520930, average_f1=0.625295
BATCH 12 training acc=0.625000, cost=0.635988, test acc=0.649329, cost=0.645948, disagree_f1=0.719463, agree_f1=0.532438, average_f1=0.625951
BATCH 13 training acc=0.687500, cost=0.630609, test acc=0.652685, cost=0.639664, disagree_f1=0.742857, agree_f1=0.465116, average_f1=0.603987
BATCH 14 training acc=0.781250, cost=0.604512, test acc=0.647651, cost=0.629296, disagree_f1=0.759174, agree_f1=0.343750, average_f1=0.551462
BATCH 15 training acc=0.656250, cost=0.611976, test acc=0.645973, cost=0.624696, disagree_f1=0.771398, agree_f1=0.215613, average_f1=0.493505
BATCH 16 training acc=0.625000, cost=0.609739, test acc=0.634228, cost=0.626811, disagree_f1=0.769068, agree_f1=0.120968, average_f1=0.445018
BATCH 17 training acc=0.687500, cost=0.622252, test acc=0.625839, cost=0.629364, disagree_f1=0.766492, agree_f1=0.059072, average_f1=0.412782
BATCH 18 training acc=0.687500, cost=0.582558, test acc=0.617450, cost=0.633426, disagree_f1=0.762500, agree_f1=0.017241, average_f1=0.389871
BATCH 19 training acc=0.812500, cost=0.497469, test acc=0.614094, cost=0.647136, disagree_f1=0.760915, agree_f1=0.000000, average_f1=0.380457
BATCH 20 training acc=0.593750, cost=0.671265, test acc=0.614094, cost=0.651739, disagree_f1=0.760915, agree_f1=0.000000, average_f1=0.380457
BATCH 21 training acc=0.625000, cost=0.616407, test acc=0.617450, cost=0.647505, disagree_f1=0.762500, agree_f1=0.017241, average_f1=0.389871
BATCH 22 training acc=0.625000, cost=0.707475, test acc=0.630872, cost=0.634157, disagree_f1=0.768421, agree_f1=0.090909, average_f1=0.429665
BATCH 23 training acc=0.593750, cost=0.737994, test acc=0.634228, cost=0.618418, disagree_f1=0.767094, agree_f1=0.148438, average_f1=0.457766
BATCH 24 training acc=0.718750, cost=0.545653, test acc=0.635906, cost=0.609374, disagree_f1=0.761800, agree_f1=0.227758, average_f1=0.494779
BATCH 25 training acc=0.468750, cost=0.733433, test acc=0.657718, cost=0.603517, disagree_f1=0.769752, agree_f1=0.333333, average_f1=0.551543
BATCH 26 training acc=0.625000, cost=0.609353, test acc=0.684564, cost=0.601267, disagree_f1=0.779859, agree_f1=0.443787, average_f1=0.611823
BATCH 27 training acc=0.687500, cost=0.604392, test acc=0.679530, cost=0.599247, disagree_f1=0.768485, agree_f1=0.479564, average_f1=0.624024
BATCH 28 training acc=0.593750, cost=0.685859, test acc=0.692953, cost=0.599797, disagree_f1=0.769231, agree_f1=0.541353, average_f1=0.655292
BATCH 29 training acc=0.687500, cost=0.601585, test acc=0.689597, cost=0.601494, disagree_f1=0.753004, agree_f1=0.582393, average_f1=0.667698
BATCH 30 training acc=0.687500, cost=0.591464, test acc=0.676174, cost=0.598998, disagree_f1=0.743009, agree_f1=0.562358, average_f1=0.652684
BATCH 31 training acc=0.750000, cost=0.546028, test acc=0.671141, cost=0.595849, disagree_f1=0.741425, agree_f1=0.548387, average_f1=0.644906
BATCH 32 training acc=0.718750, cost=0.557828, test acc=0.661074, cost=0.596423, disagree_f1=0.734908, agree_f1=0.530233, average_f1=0.632570
BATCH 33 training acc=0.687500, cost=0.556607, test acc=0.656040, cost=0.600338, disagree_f1=0.734112, agree_f1=0.513064, average_f1=0.623588
BATCH 34 training acc=0.843750, cost=0.502238, test acc=0.661074, cost=0.615934, disagree_f1=0.747500, agree_f1=0.484694, average_f1=0.616097
BATCH 35 training acc=0.875000, cost=0.353009, test acc=0.672819, cost=0.654199, disagree_f1=0.761905, agree_f1=0.477212, average_f1=0.619558
BATCH 36 training acc=0.781250, cost=0.555667, test acc=0.667785, cost=0.697025, disagree_f1=0.761446, agree_f1=0.453039, average_f1=0.607242
BATCH 37 training acc=0.750000, cost=0.641171, test acc=0.666107, cost=0.719127, disagree_f1=0.760529, agree_f1=0.448753, average_f1=0.604641
BATCH 38 training acc=0.687500, cost=0.515428, test acc=0.667785, cost=0.719800, disagree_f1=0.762019, agree_f1=0.450000, average_f1=0.606010
BATCH 39 training acc=0.812500, cost=0.523699, test acc=0.674497, cost=0.698394, disagree_f1=0.765133, agree_f1=0.469945, average_f1=0.617539
BATCH 40 training acc=0.812500, cost=0.413801, test acc=0.679530, cost=0.673739, disagree_f1=0.766218, agree_f1=0.490667, average_f1=0.628442
BATCH 41 training acc=0.718750, cost=0.588888, test acc=0.671141, cost=0.638306, disagree_f1=0.753149, agree_f1=0.507538, average_f1=0.630343
BATCH 42 training acc=0.812500, cost=0.399068, test acc=0.669463, cost=0.619321, disagree_f1=0.748404, agree_f1=0.518337, average_f1=0.633370
BATCH 43 training acc=0.750000, cost=0.529725, test acc=0.672819, cost=0.606601, disagree_f1=0.747736, agree_f1=0.534606, average_f1=0.641171
BATCH 44 training acc=0.843750, cost=0.445467, test acc=0.669463, cost=0.600618, disagree_f1=0.745806, agree_f1=0.527578, average_f1=0.636692
BATCH 45 training acc=0.781250, cost=0.429821, test acc=0.672819, cost=0.599972, disagree_f1=0.749035, agree_f1=0.530120, average_f1=0.639578
BATCH 46 training acc=0.718750, cost=0.535219, test acc=0.681208, cost=0.598142, disagree_f1=0.756410, agree_f1=0.538835, average_f1=0.647623
BATCH 47 training acc=0.500000, cost=0.734559, test acc=0.687919, cost=0.588523, disagree_f1=0.759690, agree_f1=0.555024, average_f1=0.657357
BATCH 48 training acc=0.593750, cost=0.715551, test acc=0.696309, cost=0.578392, disagree_f1=0.759628, agree_f1=0.587699, average_f1=0.673664
BATCH 49 training acc=0.812500, cost=0.454645, test acc=0.697987, cost=0.576526, disagree_f1=0.758065, agree_f1=0.598214, average_f1=0.678139
BATCH 50 training acc=0.718750, cost=0.509470, test acc=0.701342, cost=0.576064, disagree_f1=0.755495, agree_f1=0.616379, average_f1=0.685937
BATCH 51 training acc=0.625000, cost=0.614151, test acc=0.706376, cost=0.574439, disagree_f1=0.757953, agree_f1=0.626866, average_f1=0.692409
BATCH 52 training acc=0.718750, cost=0.538344, test acc=0.713087, cost=0.575794, disagree_f1=0.754663, agree_f1=0.654545, average_f1=0.704604
BATCH 53 training acc=0.750000, cost=0.543240, test acc=0.697987, cost=0.579207, disagree_f1=0.733728, agree_f1=0.651163, average_f1=0.692445
BATCH 54 training acc=0.531250, cost=0.729946, test acc=0.679530, cost=0.582928, disagree_f1=0.711044, agree_f1=0.640301, average_f1=0.675673
BATCH 55 training acc=0.656250, cost=0.722593, test acc=0.692953, cost=0.577766, disagree_f1=0.728083, agree_f1=0.647399, average_f1=0.687741
BATCH 56 training acc=0.625000, cost=0.509734, test acc=0.713087, cost=0.568025, disagree_f1=0.756757, agree_f1=0.650307, average_f1=0.703532
BATCH 57 training acc=0.718750, cost=0.574409, test acc=0.721477, cost=0.561807, disagree_f1=0.776280, agree_f1=0.631111, average_f1=0.703696
BATCH 58 training acc=0.812500, cost=0.537727, test acc=0.708054, cost=0.559848, disagree_f1=0.776350, agree_f1=0.579710, average_f1=0.678030
BATCH 59 training acc=0.812500, cost=0.475033, test acc=0.709732, cost=0.561095, disagree_f1=0.781841, agree_f1=0.566416, average_f1=0.674129
BATCH 60 training acc=0.812500, cost=0.511947, test acc=0.691275, cost=0.567443, disagree_f1=0.772277, agree_f1=0.520833, average_f1=0.646555
BATCH 61 training acc=0.812500, cost=0.493117, test acc=0.694631, cost=0.570400, disagree_f1=0.774752, agree_f1=0.526042, average_f1=0.650397
BATCH 62 training acc=0.625000, cost=0.582744, test acc=0.692953, cost=0.567153, disagree_f1=0.771536, agree_f1=0.531969, average_f1=0.651752
BATCH 63 training acc=0.656250, cost=0.569190, test acc=0.719799, cost=0.561859, disagree_f1=0.783398, agree_f1=0.603325, average_f1=0.693362
BATCH 64 training acc=0.843750, cost=0.439540, test acc=0.719799, cost=0.562002, disagree_f1=0.781699, agree_f1=0.608899, average_f1=0.695299
BATCH 65 training acc=0.718750, cost=0.582450, test acc=0.714765, cost=0.562030, disagree_f1=0.776316, agree_f1=0.606481, average_f1=0.691399
BATCH 66 training acc=0.531250, cost=0.739471, test acc=0.714765, cost=0.562304, disagree_f1=0.770889, agree_f1=0.622222, average_f1=0.696556
BATCH 67 training acc=0.781250, cost=0.526577, test acc=0.723154, cost=0.567617, disagree_f1=0.767278, agree_f1=0.658385, average_f1=0.712831
BATCH 68 training acc=0.843750, cost=0.441442, test acc=0.713087, cost=0.571609, disagree_f1=0.753247, agree_f1=0.657315, average_f1=0.705281
BATCH 69 training acc=0.718750, cost=0.526848, test acc=0.723154, cost=0.570015, disagree_f1=0.765292, agree_f1=0.662577, average_f1=0.713934
BATCH 70 training acc=0.718750, cost=0.560595, test acc=0.708054, cost=0.572561, disagree_f1=0.747826, agree_f1=0.653386, average_f1=0.700606
BATCH 71 training acc=0.750000, cost=0.564528, test acc=0.709732, cost=0.580795, disagree_f1=0.745214, agree_f1=0.662768, average_f1=0.703991
BATCH 72 training acc=0.687500, cost=0.563944, test acc=0.703020, cost=0.580252, disagree_f1=0.740849, agree_f1=0.652259, average_f1=0.696554
BATCH 73 training acc=0.625000, cost=0.591188, test acc=0.704698, cost=0.572888, disagree_f1=0.750000, agree_f1=0.639344, average_f1=0.694672
BATCH 74 training acc=0.781250, cost=0.423526, test acc=0.713087, cost=0.566208, disagree_f1=0.766712, agree_f1=0.627451, average_f1=0.697082
BATCH 75 training acc=0.718750, cost=0.484942, test acc=0.706376, cost=0.568666, disagree_f1=0.773022, agree_f1=0.584323, average_f1=0.678673
BATCH 76 training acc=0.656250, cost=0.623534, test acc=0.704698, cost=0.575683, disagree_f1=0.776650, agree_f1=0.564356, average_f1=0.670503
BATCH 77 training acc=0.656250, cost=0.587715, test acc=0.704698, cost=0.577776, disagree_f1=0.778338, agree_f1=0.557789, average_f1=0.668063
BATCH 78 training acc=0.687500, cost=0.508147, test acc=0.694631, cost=0.583540, disagree_f1=0.774194, agree_f1=0.528497, average_f1=0.651345
BATCH 79 training acc=0.812500, cost=0.443421, test acc=0.697987, cost=0.581890, disagree_f1=0.776675, agree_f1=0.533679, average_f1=0.655177
BATCH 80 training acc=0.750000, cost=0.549270, test acc=0.696309, cost=0.579816, disagree_f1=0.776267, agree_f1=0.527415, average_f1=0.651841
BATCH 81 training acc=0.656250, cost=0.687809, test acc=0.708054, cost=0.568788, disagree_f1=0.781407, agree_f1=0.560606, average_f1=0.671007
BATCH 82 training acc=0.781250, cost=0.457086, test acc=0.709732, cost=0.564944, disagree_f1=0.781841, agree_f1=0.566416, average_f1=0.674129
BATCH 83 training acc=0.750000, cost=0.433398, test acc=0.703020, cost=0.569623, disagree_f1=0.778473, agree_f1=0.549618, average_f1=0.664046
BATCH 84 training acc=0.906250, cost=0.367777, test acc=0.704698, cost=0.573927, disagree_f1=0.781638, agree_f1=0.544041, average_f1=0.662840
BATCH 85 training acc=0.812500, cost=0.397340, test acc=0.701342, cost=0.586046, disagree_f1=0.781327, agree_f1=0.529101, average_f1=0.655214
BATCH 86 training acc=0.750000, cost=0.595003, test acc=0.709732, cost=0.583761, disagree_f1=0.786156, agree_f1=0.548303, average_f1=0.667229
BATCH 87 training acc=0.750000, cost=0.440736, test acc=0.728188, cost=0.570347, disagree_f1=0.795455, agree_f1=0.595000, average_f1=0.695227
BATCH 88 training acc=0.843750, cost=0.453612, test acc=0.734899, cost=0.554439, disagree_f1=0.791005, agree_f1=0.637615, average_f1=0.714310
